Image_name,index,gps_coordinate
images_00474.png,474,"[-27.498587833333332, 152.91870066666667]"
images_00475.png,475,"[-27.4986785, 152.91861633333335]"
images_00476.png,476,"[-27.498771833333333, 152.91852816666668]"
images_00477.png,477,"[-27.498867, 152.91844383333333]"
images_00478.png,478,"[-27.498961, 152.91835733333335]"
images_00479.png,479,"[-27.499054333333333, 152.91827616666666]"
images_00480.png,480,"[-27.4991505, 152.91819816666666]"
images_00481.png,481,"[-27.499255333333334, 152.9181325]"
images_00482.png,482,"[-27.4993695, 152.91808383333333]"
images_00483.png,483,"[-27.499485, 152.91804333333334]"
images_00484.png,484,"[-27.499597333333334, 152.91800366666666]"
images_00485.png,485,"[-27.4997115, 152.91796316666668]"
images_00486.png,486,"[-27.499826, 152.9179225]"
images_00487.png,487,"[-27.499940833333334, 152.91787916666667]"
images_00488.png,488,"[-27.500055, 152.91783366666667]"
images_00489.png,489,"[-27.5001685, 152.91779]"
images_00490.png,490,"[-27.50027516666667, 152.91775116666668]"
images_00491.png,491,"[-27.500371833333332, 152.917716]"
images_00492.png,492,"[-27.500371833333332, 152.917716]"
images_00493.png,493,"[-27.500515, 152.91766566666666]"
images_00494.png,494,"[-27.500515, 152.91766566666666]"
images_00495.png,495,"[-27.500515, 152.91766566666666]"
images_00496.png,496,"[-27.500515, 152.91766566666666]"
images_00497.png,497,"[-27.5006215, 152.91762516666665]"
images_00498.png,498,"[-27.5006215, 152.91762516666665]"
images_00499.png,499,"[-27.5006215, 152.91762516666665]"
images_00500.png,500,"[-27.50066916666667, 152.917485]"
images_00501.png,501,"[-27.50066916666667, 152.917485]"
images_00502.png,502,"[-27.500645166666665, 152.91732683333333]"
images_00503.png,503,"[-27.500645166666665, 152.91732683333333]"
images_00504.png,504,"[-27.500613666666666, 152.91712466666667]"
images_00505.png,505,"[-27.500597666666668, 152.91700833333334]"
images_00506.png,506,"[-27.500581666666665, 152.91688916666666]"
images_00507.png,507,"[-27.500564333333333, 152.91677033333335]"
images_00508.png,508,"[-27.500544833333333, 152.91665216666667]"
images_00509.png,509,"[-27.500522, 152.916533]"
images_00510.png,510,"[-27.500496, 152.9164115]"
images_00511.png,511,"[-27.500472666666667, 152.91629116666667]"
images_00512.png,512,"[-27.500451333333334, 152.91617683333334]"
images_00513.png,513,"[-27.500430166666668, 152.91606716666666]"
images_00514.png,514,"[-27.500408666666665, 152.9159555]"
images_00515.png,515,"[-27.5003875, 152.91584283333333]"
images_00516.png,516,"[-27.500368666666667, 152.91573066666666]"
images_00517.png,517,"[-27.500352666666668, 152.91562016666666]"
images_00518.png,518,"[-27.5003365, 152.915515]"
images_00519.png,519,"[-27.5003365, 152.915515]"
images_00520.png,520,"[-27.500310166666665, 152.91533916666666]"
images_00521.png,521,"[-27.500310166666665, 152.91533916666666]"
images_00522.png,522,"[-27.5002955, 152.9152155]"
images_00523.png,523,"[-27.5002955, 152.9152155]"
images_00524.png,524,"[-27.5002815, 152.91510533333334]"
images_00525.png,525,"[-27.5002815, 152.91510533333334]"
images_00526.png,526,"[-27.50025966666667, 152.9149595]"
images_00527.png,527,"[-27.50025966666667, 152.9149595]"
images_00528.png,528,"[-27.5002275, 152.91476066666667]"
images_00529.png,529,"[-27.5002275, 152.91476066666667]"
images_00530.png,530,"[-27.500196333333335, 152.91458083333333]"
images_00531.png,531,"[-27.500196333333335, 152.91458083333333]"
images_00532.png,532,"[-27.500180333333333, 152.91446116666665]"
images_00533.png,533,"[-27.500180333333333, 152.91446116666665]"
images_00534.png,534,"[-27.500180333333333, 152.91446116666665]"
images_00535.png,535,"[-27.500226, 152.91436533333334]"
images_00536.png,536,"[-27.500226, 152.91436533333334]"
images_00537.png,537,"[-27.500351, 152.91431116666666]"
images_00538.png,538,"[-27.500351, 152.91431116666666]"
images_00539.png,539,"[-27.500351, 152.91431116666666]"
images_00540.png,540,"[-27.500351, 152.91431116666666]"
images_00541.png,541,"[-27.500351, 152.91431116666666]"
images_00542.png,542,"[-27.5008625, 152.9141215]"
images_00543.png,543,"[-27.5009795, 152.91407633333333]"
images_00544.png,544,"[-27.501098833333334, 152.91403116666666]"
images_00545.png,545,"[-27.501220666666665, 152.913987]"
images_00546.png,546,"[-27.5013435, 152.91394383333332]"
images_00547.png,547,"[-27.501465833333334, 152.91389983333335]"
images_00548.png,548,"[-27.501587666666666, 152.9138535]"
images_00549.png,549,"[-27.501709666666667, 152.913803]"
images_00550.png,550,"[-27.501830166666668, 152.91374983333333]"
images_00551.png,551,"[-27.501952, 152.91369533333332]"
images_00552.png,552,"[-27.502076333333335, 152.9136375]"
images_00553.png,553,"[-27.502202166666667, 152.91357916666666]"
images_00554.png,554,"[-27.502328833333333, 152.91351966666667]"
images_00555.png,555,"[-27.502454833333335, 152.9134615]"
images_00556.png,556,"[-27.502580333333334, 152.913403]"
images_00557.png,557,"[-27.502703666666665, 152.91334616666666]"
images_00558.png,558,"[-27.50282766666667, 152.91329083333332]"
images_00559.png,559,"[-27.502954, 152.91324116666667]"
images_00560.png,560,"[-27.503081833333333, 152.91319866666666]"
images_00561.png,561,"[-27.503211333333333, 152.9131705]"
images_00562.png,562,"[-27.5033435, 152.913158]"
images_00563.png,563,"[-27.503478333333334, 152.91316066666667]"
images_00564.png,564,"[-27.503615333333332, 152.91317683333332]"
images_00565.png,565,"[-27.503752166666665, 152.913209]"
images_00566.png,566,"[-27.503885333333333, 152.91325466666666]"
images_00567.png,567,"[-27.504014166666668, 152.9133145]"
images_00568.png,568,"[-27.504135666666667, 152.91338783333333]"
images_00569.png,569,"[-27.504250833333334, 152.91347083333332]"
images_00570.png,570,"[-27.504361166666666, 152.913559]"
images_00571.png,571,"[-27.5044665, 152.91365333333334]"
images_00572.png,572,"[-27.504569166666666, 152.91374583333334]"
images_00573.png,573,"[-27.504674333333334, 152.91383433333334]"
images_00574.png,574,"[-27.504785333333334, 152.91391433333334]"
images_00575.png,575,"[-27.504900166666665, 152.913987]"
images_00576.png,576,"[-27.505021166666666, 152.91405083333333]"
images_00577.png,577,"[-27.505144, 152.91411216666665]"
images_00578.png,578,"[-27.505269, 152.91417066666668]"
images_00579.png,579,"[-27.505395666666665, 152.9142315]"
images_00580.png,580,"[-27.505523666666665, 152.91429516666668]"
images_00581.png,581,"[-27.505654333333332, 152.91435883333332]"
images_00582.png,582,"[-27.505787166666668, 152.914423]"
images_00583.png,583,"[-27.505920166666666, 152.91448566666668]"
images_00584.png,584,"[-27.506053333333334, 152.914547]"
images_00585.png,585,"[-27.506185333333335, 152.91460616666666]"
images_00586.png,586,"[-27.506317166666665, 152.91466183333333]"
images_00587.png,587,"[-27.5064495, 152.9147115]"
images_00588.png,588,"[-27.50658333333333, 152.91475316666666]"
images_00589.png,589,"[-27.506714333333335, 152.914792]"
images_00590.png,590,"[-27.506839666666668, 152.91482716666667]"
images_00591.png,591,"[-27.50695066666667, 152.91485766666668]"
images_00592.png,592,"[-27.50695066666667, 152.91485766666668]"
images_00593.png,593,"[-27.507104833333333, 152.91489833333333]"
images_00594.png,594,"[-27.507104833333333, 152.91489833333333]"
images_00595.png,595,"[-27.507104833333333, 152.91489833333333]"
images_00596.png,596,"[-27.507225666666667, 152.9149165]"
images_00597.png,597,"[-27.507225666666667, 152.9149165]"
images_00598.png,598,"[-27.507225666666667, 152.9149165]"
images_00599.png,599,"[-27.507297, 152.91477033333334]"
images_00600.png,600,"[-27.507297, 152.91477033333334]"
images_00601.png,601,"[-27.507264, 152.91457466666665]"
images_00602.png,602,"[-27.507243333333335, 152.91445283333334]"
images_00603.png,603,"[-27.5072225, 152.91432216666666]"
images_00604.png,604,"[-27.50720383333333, 152.91418766666666]"
images_00605.png,605,"[-27.507182, 152.91405466666666]"
images_00606.png,606,"[-27.507161833333335, 152.9139235]"
images_00607.png,607,"[-27.507141333333333, 152.913792]"
images_00608.png,608,"[-27.5071205, 152.91365966666666]"
images_00609.png,609,"[-27.507102, 152.91352383333333]"
images_00610.png,610,"[-27.5070835, 152.91338433333334]"
images_00611.png,611,"[-27.507062166666667, 152.913249]"
images_00612.png,612,"[-27.507042333333334, 152.91311466666667]"
images_00613.png,613,"[-27.507021666666667, 152.9129815]"
images_00614.png,614,"[-27.5070005, 152.91284883333333]"
images_00615.png,615,"[-27.506981666666668, 152.91271966666667]"
images_00616.png,616,"[-27.506963, 152.91259366666668]"
images_00617.png,617,"[-27.506943833333334, 152.91246966666668]"
images_00618.png,618,"[-27.506922333333332, 152.9123465]"
images_00619.png,619,"[-27.506902833333335, 152.91221983333332]"
images_00620.png,620,"[-27.506883833333333, 152.9120915]"
images_00621.png,621,"[-27.506864, 152.91196716666667]"
images_00622.png,622,"[-27.506845333333334, 152.9118475]"
images_00623.png,623,"[-27.506827666666666, 152.91173]"
images_00624.png,624,"[-27.50681, 152.91161516666668]"
images_00625.png,625,"[-27.506793166666668, 152.9115055]"
images_00626.png,626,"[-27.506777833333334, 152.91140433333334]"
images_00627.png,627,"[-27.506777833333334, 152.91140433333334]"
images_00628.png,628,"[-27.50675366666667, 152.911236]"
images_00629.png,629,"[-27.50675366666667, 152.911236]"
images_00630.png,630,"[-27.506736666666665, 152.91111183333334]"
images_00631.png,631,"[-27.506736666666665, 152.91111183333334]"
images_00632.png,632,"[-27.506736666666665, 152.91111183333334]"
images_00633.png,633,"[-27.506736666666665, 152.91111183333334]"
images_00634.png,634,"[-27.506736666666665, 152.91111183333334]"
images_00635.png,635,"[-27.506736666666665, 152.91111183333334]"
images_00636.png,636,"[-27.506736666666665, 152.91111183333334]"
images_00637.png,637,"[-27.506736666666665, 152.91111183333334]"
images_00638.png,638,"[-27.506736666666665, 152.91111183333334]"
images_00639.png,639,"[-27.506736666666665, 152.91111183333334]"
images_00640.png,640,"[-27.506736666666665, 152.91111183333334]"
