Image_name,index,gps_coordinate
images_00471.png,471,"[-27.498921, 152.92886983333332]"
images_00472.png,472,"[-27.498785166666668, 152.92881066666666]"
images_00473.png,473,"[-27.498650666666666, 152.92875383333333]"
images_00474.png,474,"[-27.498514166666666, 152.92869966666666]"
images_00475.png,475,"[-27.498380333333333, 152.92864433333332]"
images_00476.png,476,"[-27.498243666666667, 152.9285905]"
images_00477.png,477,"[-27.4981085, 152.92853483333334]"
images_00478.png,478,"[-27.497968333333333, 152.92848066666667]"
images_00479.png,479,"[-27.497827833333332, 152.92842616666667]"
images_00480.png,480,"[-27.497685, 152.92836916666667]"
images_00481.png,481,"[-27.497544166666668, 152.92830966666668]"
images_00482.png,482,"[-27.497407833333334, 152.92824616666667]"
images_00483.png,483,"[-27.497278, 152.9281725]"
images_00484.png,484,"[-27.497152833333335, 152.928088]"
images_00485.png,485,"[-27.49704, 152.92798783333333]"
images_00486.png,486,"[-27.496945166666666, 152.92787133333334]"
images_00487.png,487,"[-27.4968635, 152.92774166666666]"
images_00488.png,488,"[-27.496784333333334, 152.9276085]"
images_00489.png,489,"[-27.496704166666667, 152.927474]"
images_00490.png,490,"[-27.496624666666666, 152.927338]"
images_00491.png,491,"[-27.496554, 152.9271995]"
images_00492.png,492,"[-27.496499666666665, 152.92705666666666]"
images_00493.png,493,"[-27.49646, 152.92690933333333]"
images_00494.png,494,"[-27.4964365, 152.9267605]"
images_00495.png,495,"[-27.496428333333334, 152.92661]"
images_00496.png,496,"[-27.496437, 152.92645933333333]"
images_00497.png,497,"[-27.496459833333333, 152.9263095]"
images_00498.png,498,"[-27.496488166666666, 152.926158]"
images_00499.png,499,"[-27.496518666666667, 152.926005]"
images_00500.png,500,"[-27.496551833333335, 152.92585216666666]"
images_00501.png,501,"[-27.4965825, 152.92570433333333]"
images_00502.png,502,"[-27.496607, 152.92555383333334]"
images_00503.png,503,"[-27.496616333333332, 152.92540466666668]"
images_00504.png,504,"[-27.4966085, 152.92525633333332]"
images_00505.png,505,"[-27.496585166666666, 152.92511083333332]"
images_00506.png,506,"[-27.49654616666667, 152.92496616666668]"
images_00507.png,507,"[-27.496497333333334, 152.92482383333333]"
images_00508.png,508,"[-27.496445833333333, 152.92468216666666]"
images_00509.png,509,"[-27.496399833333335, 152.92453733333332]"
images_00510.png,510,"[-27.4963675, 152.92438633333333]"
images_00511.png,511,"[-27.4963545, 152.92422833333333]"
images_00512.png,512,"[-27.49636466666667, 152.9240725]"
images_00513.png,513,"[-27.496388166666666, 152.9239155]"
images_00514.png,514,"[-27.4964185, 152.92375733333333]"
images_00515.png,515,"[-27.4964535, 152.92359983333333]"
images_00516.png,516,"[-27.496485833333335, 152.92343983333333]"
images_00517.png,517,"[-27.4965195, 152.9232815]"
images_00518.png,518,"[-27.4965515, 152.92312083333334]"
images_00519.png,519,"[-27.496581833333334, 152.92296166666668]"
images_00520.png,520,"[-27.4966135, 152.92280366666665]"
images_00521.png,521,"[-27.4966445, 152.922646]"
images_00522.png,522,"[-27.496675333333332, 152.92248916666668]"
images_00523.png,523,"[-27.496707, 152.92233366666667]"
images_00524.png,524,"[-27.496738833333332, 152.92218]"
images_00525.png,525,"[-27.496769333333333, 152.92202716666668]"
images_00526.png,526,"[-27.4967995, 152.92187566666666]"
images_00527.png,527,"[-27.496829166666668, 152.921726]"
images_00528.png,528,"[-27.496859, 152.92157783333334]"
images_00529.png,529,"[-27.496888333333334, 152.9214295]"
images_00530.png,530,"[-27.496919833333333, 152.92127866666667]"
images_00531.png,531,"[-27.496953166666668, 152.92112583333332]"
images_00532.png,532,"[-27.496986, 152.92097083333334]"
images_00533.png,533,"[-27.497015333333334, 152.92081366666667]"
images_00534.png,534,"[-27.497039166666667, 152.920655]"
images_00535.png,535,"[-27.497054666666667, 152.92049783333334]"
images_00536.png,536,"[-27.49705833333333, 152.9203445]"
images_00537.png,537,"[-27.497044166666665, 152.92019983333333]"
images_00538.png,538,"[-27.497018166666667, 152.92006333333333]"
images_00539.png,539,"[-27.496981833333333, 152.919938]"
images_00540.png,540,"[-27.496942833333332, 152.91983233333335]"
images_00541.png,541,"[-27.496942833333332, 152.91983233333335]"
images_00542.png,542,"[-27.4969105, 152.91967183333333]"
images_00543.png,543,"[-27.4969105, 152.91967183333333]"
images_00544.png,544,"[-27.496990333333333, 152.919569]"
images_00545.png,545,"[-27.496990333333333, 152.919569]"
images_00546.png,546,"[-27.497126666666666, 152.91952016666667]"
images_00547.png,547,"[-27.497126666666666, 152.91952016666667]"
images_00548.png,548,"[-27.497297333333332, 152.91945266666667]"
images_00549.png,549,"[-27.497394166666666, 152.91941516666665]"
images_00550.png,550,"[-27.497499833333332, 152.919377]"
images_00551.png,551,"[-27.497609666666666, 152.919338]"
images_00552.png,552,"[-27.497723333333333, 152.91929416666667]"
images_00553.png,553,"[-27.497841666666666, 152.919243]"
images_00554.png,554,"[-27.497962166666667, 152.919182]"
images_00555.png,555,"[-27.49808133333333, 152.91910616666667]"
images_00556.png,556,"[-27.498201666666667, 152.91902516666667]"
images_00557.png,557,"[-27.498317166666666, 152.91893316666668]"
images_00558.png,558,"[-27.498428333333333, 152.9188375]"
images_00559.png,559,"[-27.498541333333332, 152.91873916666665]"
images_00560.png,560,"[-27.498648333333332, 152.91864133333334]"
images_00561.png,561,"[-27.498755166666665, 152.91854683333332]"
images_00562.png,562,"[-27.498862666666668, 152.918457]"
images_00563.png,563,"[-27.4989705, 152.91836166666667]"
images_00564.png,564,"[-27.499075666666666, 152.91826766666668]"
images_00565.png,565,"[-27.499184333333332, 152.918178]"
images_00566.png,566,"[-27.499297333333335, 152.91810733333332]"
images_00567.png,567,"[-27.499412333333332, 152.918056]"
images_00568.png,568,"[-27.49952783333333, 152.91801483333333]"
images_00569.png,569,"[-27.499641166666667, 152.91797383333332]"
images_00570.png,570,"[-27.499756666666666, 152.91793033333335]"
images_00571.png,571,"[-27.49987266666667, 152.91788716666667]"
images_00572.png,572,"[-27.499989, 152.91784433333333]"
images_00573.png,573,"[-27.500109833333333, 152.9178005]"
images_00574.png,574,"[-27.500221333333332, 152.917757]"
images_00575.png,575,"[-27.500324166666665, 152.91771783333334]"
images_00576.png,576,"[-27.500324166666665, 152.91771783333334]"
images_00577.png,577,"[-27.500485, 152.91766066666668]"
images_00578.png,578,"[-27.500485, 152.91766066666668]"
images_00579.png,579,"[-27.500485, 152.91766066666668]"
images_00580.png,580,"[-27.500582333333334, 152.91762583333335]"
images_00581.png,581,"[-27.500582333333334, 152.91762583333335]"
images_00582.png,582,"[-27.500582333333334, 152.91762583333335]"
images_00583.png,583,"[-27.500582333333334, 152.91762583333335]"
images_00584.png,584,"[-27.500582333333334, 152.91762583333335]"
images_00585.png,585,"[-27.500582333333334, 152.91762583333335]"
images_00586.png,586,"[-27.500582333333334, 152.91762583333335]"
images_00587.png,587,"[-27.500582333333334, 152.91762583333335]"
images_00588.png,588,"[-27.500624333333334, 152.917486]"
images_00589.png,589,"[-27.500624333333334, 152.917486]"
images_00590.png,590,"[-27.500614, 152.91730516666667]"
images_00591.png,591,"[-27.500602833333332, 152.91718666666668]"
images_00592.png,592,"[-27.500589833333333, 152.917064]"
images_00593.png,593,"[-27.500573166666666, 152.9169405]"
images_00594.png,594,"[-27.5005585, 152.91681583333335]"
images_00595.png,595,"[-27.500538, 152.91668866666666]"
images_00596.png,596,"[-27.500517666666667, 152.91655816666668]"
images_00597.png,597,"[-27.500489833333333, 152.9164245]"
images_00598.png,598,"[-27.500461833333333, 152.91628016666667]"
images_00599.png,599,"[-27.500433166666667, 152.91613133333334]"
images_00600.png,600,"[-27.500405833333332, 152.91597666666667]"
images_00601.png,601,"[-27.5003805, 152.91583066666666]"
images_00602.png,602,"[-27.5003805, 152.91583066666666]"
images_00603.png,603,"[-27.5003805, 152.91583066666666]"
images_00604.png,604,"[-27.5003805, 152.91583066666666]"
images_00605.png,605,"[-27.500307, 152.915358]"
images_00606.png,606,"[-27.500307, 152.915358]"
images_00607.png,607,"[-27.500285833333333, 152.91521066666667]"
images_00608.png,608,"[-27.500285833333333, 152.91521066666667]"
images_00609.png,609,"[-27.500273166666666, 152.91510816666667]"
images_00610.png,610,"[-27.500273166666666, 152.91510816666667]"
images_00611.png,611,"[-27.500254166666668, 152.914971]"
images_00612.png,612,"[-27.500254166666668, 152.914971]"
images_00613.png,613,"[-27.500221333333332, 152.91476883333334]"
images_00614.png,614,"[-27.5002045, 152.91466766666667]"
images_00615.png,615,"[-27.5002045, 152.91466766666667]"
images_00616.png,616,"[-27.500181166666668, 152.91450983333334]"
images_00617.png,617,"[-27.500181166666668, 152.91450983333334]"
images_00618.png,618,"[-27.500181166666668, 152.91450983333334]"
images_00619.png,619,"[-27.500199, 152.91437]"
images_00620.png,620,"[-27.500199, 152.91437]"
images_00621.png,621,"[-27.500305333333333, 152.91432016666667]"
images_00622.png,622,"[-27.500305333333333, 152.91432016666667]"
images_00623.png,623,"[-27.50048, 152.91425733333332]"
images_00624.png,624,"[-27.500591166666666, 152.91421616666668]"
images_00625.png,625,"[-27.500714, 152.91417033333335]"
images_00626.png,626,"[-27.500840333333333, 152.9141215]"
images_00627.png,627,"[-27.500968, 152.91407333333333]"
images_00628.png,628,"[-27.501097833333333, 152.91402616666667]"
images_00629.png,629,"[-27.5012295, 152.91397833333335]"
images_00630.png,630,"[-27.501363166666668, 152.91392933333333]"
images_00631.png,631,"[-27.5014985, 152.913879]"
images_00632.png,632,"[-27.501635, 152.913825]"
images_00633.png,633,"[-27.501773666666665, 152.913768]"
images_00634.png,634,"[-27.501911166666666, 152.91370566666666]"
images_00635.png,635,"[-27.502044166666668, 152.91363966666665]"
images_00636.png,636,"[-27.502177, 152.91357866666667]"
images_00637.png,637,"[-27.502311833333334, 152.9135175]"
images_00638.png,638,"[-27.502448333333334, 152.91345566666666]"
images_00639.png,639,"[-27.502586666666666, 152.91339283333335]"
images_00640.png,640,"[-27.502727166666666, 152.913328]"
images_00641.png,641,"[-27.50286983333333, 152.913267]"
images_00642.png,642,"[-27.50301333333333, 152.91321433333334]"
images_00643.png,643,"[-27.503159833333335, 152.913176]"
images_00644.png,644,"[-27.503305666666666, 152.91315366666666]"
images_00645.png,645,"[-27.503452833333334, 152.91315116666667]"
images_00646.png,646,"[-27.503595833333332, 152.91316566666666]"
images_00647.png,647,"[-27.503737, 152.9131975]"
images_00648.png,648,"[-27.503874, 152.91324666666668]"
images_00649.png,649,"[-27.5040065, 152.9133105]"
images_00650.png,650,"[-27.504133500000002, 152.91338783333333]"
images_00651.png,651,"[-27.504255166666667, 152.91348016666666]"
images_00652.png,652,"[-27.504373666666666, 152.91358]"
images_00653.png,653,"[-27.504489833333334, 152.91368416666666]"
images_00654.png,654,"[-27.504607166666666, 152.91378583333332]"
images_00655.png,655,"[-27.504729, 152.91388216666667]"
images_00656.png,656,"[-27.504857166666667, 152.91396733333335]"
images_00657.png,657,"[-27.504992833333333, 152.9140425]"
images_00658.png,658,"[-27.505131833333333, 152.914112]"
images_00659.png,659,"[-27.505271166666667, 152.91418033333332]"
images_00660.png,660,"[-27.505411166666665, 152.9142495]"
images_00661.png,661,"[-27.505549833333333, 152.91431666666668]"
images_00662.png,662,"[-27.505687, 152.91438233333332]"
images_00663.png,663,"[-27.5058225, 152.91444683333333]"
images_00664.png,664,"[-27.505956, 152.914511]"
images_00665.png,665,"[-27.506088, 152.91457266666666]"
images_00666.png,666,"[-27.50621883333333, 152.9146325]"
images_00667.png,667,"[-27.506351666666667, 152.91468683333332]"
images_00668.png,668,"[-27.506486333333335, 152.91473483333334]"
images_00669.png,669,"[-27.506621, 152.914778]"
images_00670.png,670,"[-27.506751833333333, 152.91481816666666]"
images_00671.png,671,"[-27.5068745, 152.91485483333332]"
images_00672.png,672,"[-27.506984, 152.91488583333333]"
images_00673.png,673,"[-27.506984, 152.91488583333333]"
images_00674.png,674,"[-27.507155833333332, 152.91492716666667]"
images_00675.png,675,"[-27.507155833333332, 152.91492716666667]"
images_00676.png,676,"[-27.507266666666666, 152.914888]"
images_00677.png,677,"[-27.507266666666666, 152.914888]"
images_00678.png,678,"[-27.507285666666668, 152.91475933333334]"
images_00679.png,679,"[-27.507285666666668, 152.91475933333334]"
images_00680.png,680,"[-27.5072485, 152.91455516666667]"
images_00681.png,681,"[-27.507226666666668, 152.91442866666668]"
images_00682.png,682,"[-27.50720816666667, 152.914294]"
images_00683.png,683,"[-27.5071885, 152.91415416666666]"
images_00684.png,684,"[-27.5071715, 152.9140065]"
images_00685.png,685,"[-27.507150666666668, 152.913854]"
images_00686.png,686,"[-27.507128, 152.91370083333334]"
images_00687.png,687,"[-27.50710533333333, 152.9135445]"
images_00688.png,688,"[-27.507083166666668, 152.91338516666667]"
images_00689.png,689,"[-27.507061, 152.913225]"
images_00690.png,690,"[-27.507036166666666, 152.913066]"
images_00691.png,691,"[-27.5070105, 152.91291083333334]"
images_00692.png,692,"[-27.506987166666665, 152.91275733333333]"
images_00693.png,693,"[-27.506965166666667, 152.9126125]"
images_00694.png,694,"[-27.506944, 152.912472]"
images_00695.png,695,"[-27.506921333333334, 152.91233583333334]"
images_00696.png,696,"[-27.506898666666668, 152.91220066666668]"
images_00697.png,697,"[-27.506875333333333, 152.91206383333332]"
images_00698.png,698,"[-27.506851666666666, 152.9119235]"
images_00699.png,699,"[-27.5068295, 152.9117805]"
images_00700.png,700,"[-27.506808666666668, 152.91164016666667]"
images_00701.png,701,"[-27.506789666666666, 152.91150783333333]"
images_00702.png,702,"[-27.506772833333333, 152.91138816666665]"
images_00703.png,703,"[-27.50675783333333, 152.91128533333332]"
images_00704.png,704,"[-27.50675783333333, 152.91128533333332]"
images_00705.png,705,"[-27.506733333333333, 152.91111666666666]"
images_00706.png,706,"[-27.506733333333333, 152.91111666666666]"
images_00707.png,707,"[-27.506693, 152.91101516666666]"
images_00708.png,708,"[-27.506693, 152.91101516666666]"
images_00709.png,709,"[-27.506693, 152.91101516666666]"
images_00710.png,710,"[-27.506693, 152.91101516666666]"
images_00711.png,711,"[-27.506693, 152.91101516666666]"
images_00712.png,712,"[-27.506693, 152.91101516666666]"
images_00713.png,713,"[-27.506693, 152.91101516666666]"
images_00714.png,714,"[-27.506693, 152.91101516666666]"
images_00715.png,715,"[-27.506693, 152.91101516666666]"
images_00716.png,716,"[-27.506693, 152.91101516666666]"
images_00717.png,717,"[-27.506693, 152.91101516666666]"
images_00718.png,718,"[-27.506693, 152.91101516666666]"
images_00719.png,719,"[-27.506693, 152.91101516666666]"
images_00720.png,720,"[-27.506693, 152.91101516666666]"
images_00721.png,721,"[-27.506693, 152.91101516666666]"
images_00722.png,722,"[-27.506693, 152.91101516666666]"
images_00723.png,723,"[-27.506693, 152.91101516666666]"
